Column1,listing_id,id,date,reviewer_id,reviewer_name,comments,length,language,compound,neg,neu,pos,English
52164,22071808,502703858,"05,08,19",42456671,Yvonne,Great location for the MRT about 5 mins walk A mini market close by a few local restaurants a good prices It was great to have a few extras in the apartment like coffee tea washing powder Rooftop pool was great after a busy day we did not use the hot tub but we could have done Asher was the perfect host Only negative would be its a bit tight for 4 adults We loved our stay and would recommend it,409,en,0.9581,0.049,0.706,0.245,
36385,6718514,293723659,"21,07,18",69011885,Jay,This place was amazing It was very well kept and very clean Stteven is a lovely person who will provide you with tips when needed The home is beautiful and very centrally located Highly recommended,204,en,0.9582,0,0.604,0.396,
38032,38789090,557835104,"02,11,19",219941558,Arian,The place was really a perfect haven for tourists like me The location is at the heart of the city which easily leads us to different destinations Paul is also very keen in answering queries and indeed very helpful,217,en,0.9582,0,0.635,0.365,
51167,7486446,73679396,"09,05,16",6432802,Supalak (June),Lings place is great close to MRT which is very good for my mom We love her room exept the lock wasnt work well on our 3rd day which Ling will fix it I Know coz she is a great host Even Ling wasnt in SG on our arrival day she did send her boyfriend to take care us   MRT,387,en,0.9582,0.024,0.724,0.252,
30197,18395154,277213543,"16,06,18",40548389,Vera,Goh is a very nice host I had a great pleasure to be her guest The appartment is clean comfortable and located very close to downtown Highly recommended,158,en,0.9583,0,0.537,0.463,
37573,2838555,23248649,"26,11,14",10818291,Jerome,The flat was very neat and modern as described and perfectly suitable for 2 people Checkin and checkout process was smooth and efficient We really enjoyed the Geyland neighborhood great food and local life,213,en,0.9583,0,0.617,0.383,
39200,5827713,343258186,"31,10,18",12311218,Charlotte,We had a very good stay and the house is beautiful You probably want to stay a couple of days longer Edwin son of Eddie is a great host giving great advise on what to visit where to eat and how to travel around Singapore,228,en,0.9583,0,0.672,0.328,
42049,7605283,145758912,"19,04,17",43554075,Monch,Felix is a great host he takes care of your needs and makes sure that you are enjoying your trip in Singapore We had a pleasant stay with Felix and his family His place is very accessible and highly recommended to anyone who wishes to stay in Singapore,256,en,0.9583,0,0.672,0.328,
42059,41272482,589449288,"06,01,20",25048552,Soon,My guests had great comments on the stay checking in was easy and everything seems new Its roomy enough for group of 10 and love that theres a 24H supermarket beside the apartment The food nearby and durian are great definitely coming back next time,256,en,0.9584,0,0.69,0.31,
47676,16006904,513694354,"20,08,19",49615443,Joy,Elizabeths was a great host and we loved the location of the houseIt was centrally located  walking distance from both orchard and little India if you enjoy your strollsThen there is the great Newton food centre and best of all it is located in a green space At that price point  this combination is difficult to beat,327,en,0.9584,0.034,0.699,0.267,
56789,22143968,593817124,"17,01,20",118686249,Aaron,This place is incredible value for money even locals couldnt believe it was abt 50night Stylish interior with a hostellike vibe but very private and cleaned everyday so its sparklingPerfect whether youre travelling solo in a pair or in a group small or big Just book ahead of its a big group so you can get the other roomsTheres even a cool outdoor smoking area Location is very convenient close to heaps of good food and a short stroll to the MRT stationWould definitely recommend and definitely stay here again next time Im back,558,en,0.9584,0,0.822,0.178,
58942,24706274,274727099,"10,06,18",73478351,Deddy,Staying with little kids and an elderly this apartment was very nice choice to stay in Singapore The apartment is brand new the complex also has several swimming pools great when you have little kids and want to just relaxing instead of walking around 7 eleven is just across the street It is located in a quiet neighborhoodTravel to the nearest Boon Keng purple line is around 500m Around the Station there are a lot of foods markets convenient stores If you are feeling lazy like us you can get a taxi and only cost 45 from the station to the apartmentThe unit is clean modern with good amenities like TV AC refrigerator washing and drying machine Quite spacious,694,en,0.9585,0.019,0.807,0.174,
38774,3479446,22654860,"11,11,14",21835406,Mathilda,very simple and nice hostel in the heart of chinatown Beds are really comfortable and sheets are clean You have everything you need when you backpack wifi hot clean showers ac breakfeast  I had a nice stay there,224,en,0.9587,0,0.627,0.373,
42411,11747097,68768269,"06,04,16",62754616,Kyi Thar,Amazing  Hosts are very friendly The apartment is gorgeous looks like newly built This is in classy neighborhood so I cant find cheap Makan place nearby But Ok Downtown East mall is 34 busstops away My family like the place had a great time together,260,en,0.9587,0,0.637,0.363,
31730,275343,8818243,"19,11,13",7938877,Ying,I am so glad that i chose the place Joyce and her family and everyone else living there were super nice It was a truly enjoyable experience Will definitely come back,169,en,0.9588,0,0.567,0.433,
52861,241508,4627712,"16,05,13",1395381,Jean-François,This was the second time I stayed with Bianca and was again a wonderful experience  albeit far too short The room was lovely and comfortable and we really enjoyed our conversations with Bianca She woke up early on the day of our flight to make sure we were fed and got a taxi When we couldnt get a taxi she drove us to the airport  far above the call of duty a real life saver that day Very highly recommended,425,en,0.9588,0,0.795,0.205,
45998,16231818,126715179,"13,01,17",68162043,Thanh,Awesome place to stay i definitely stay there again if i visit Singapore next time Clean cosy quite and it is  Close to the MRT Station and restaurants  walking distances The house keeper Remy is very helpful You can enjoy a plenty of food available for breakfast with fruit Free laundry etc,303,en,0.9589,0,0.707,0.293,
52515,35788851,567630571,"23,11,19",33957419,Victoria,This was a great stay for a group of 6 traveling to Singapore There was a lot of space very clean and the host also  made checkin simple Beds were comfortable TV with apps were provided The location made it easy for Grab drivers to pick updrop off Everyone also enjoyed how there were a lot of restaurants nearby with walking distance Overall I recommend to stay at this Airbnb if traveling with a big group,417,en,0.9589,0,0.786,0.214,
55668,24186942,436856559,"14,04,19",34341826,Tiffany,Hosts are friendly and with quick response The area is convinient and short walk to MRT The room is spacious with aircon which is extremely important in SG The common area is clean and well equipped in the pantry Hosts even ready some ice watersnackscoffee for guests to enjoy Overall it is a nice place to stay  Just one thing they do have a mosque nearby if you are a really light sleeper then you may want to note that cos the mosque start the worship really early in the morning with music,510,en,0.9589,0,0.792,0.208,
11548,33926472,569263493,"26,11,19",60295756,Oliver,Great host Super friendly and helpful And a great location,60,en,0.959,0,0.216,0.784,
31860,16891958,230355004,"28,01,18",129975950,Piseth,The house clean and nice  And the host he was friendly and responsible It was a great time to spent a night in his place  I would like to recommend this place to you,170,en,0.959,0,0.573,0.427,
36249,4271250,196075652,"22,09,17",143887937,Sharon,Great place to stay very central to public transport and the city centre Excellent communication with the hit Yong went out of her way to make us welcome and accomodate us Great pool for relaxing in,203,en,0.959,0,0.631,0.369,
36719,3717217,153869231,"22,05,17",13679319,Jason,My second time staying here Once again the location is awesome Right in the heart of all the hawker stalls in Chinatown The rooms are clean and comfortable Would definitely come back next time as well,206,en,0.959,0,0.611,0.389,
40224,9563744,523159421,"03,09,19",283078145,Kay Thwe,It was a nice stay at Sues place I love the environment coz I love to stay in a peaceful and quiet area Though its a little bit far from MRT station you can use bus to go around the town For me it was a wonderful time in Singapore,238,en,0.959,0,0.713,0.287,
41647,32198422,513773856,"20,08,19",232514032,Laurent,Great place to stay  5 min walk of Bishan JCT 8 Bus interchange and MRT station NS and Circle line the location is perfect  Fantastic fitness facilities especially the olympic size lap pool  Taxigrap pickupdropoff coudnt be easier and safer,252,en,0.959,0,0.64,0.36,
55775,9097877,69494741,"11,04,16",3969859,Bella,It was my 4th time booking and staying at Su and Wins listings Needless to say Ive had extremely satisfying and happy experience with their flats I go to Singapore for work a lot and this couples listings are always my first choices I also recommended them to my colleagues and stayed there with my husband this time for our personal trip The location is very central walking distance to subway stations and restaurantbars The flats are very neat with all the necessities Highly highly recommend it,514,en,0.9591,0,0.809,0.191,
58988,33506058,559441114,"04,11,19",39889979,Mia,We stayed at Zs place for 4 nights We were a family of 8 plus little kids  We liked the spacious dining and living areas where we could gather and wait for each other while getting ready for Singapore attractions The beds and beddings were comfy The place was well stocked with towels toiletries coffee tea and even bedroom slippers and travel adaptors for our gadgets The bathrooms were clean but a bit dated and could use a little upgrade The location is great  lots of food options in the building and the area outside a convenience store and connected to Tanjong Pagar station  Overall we had a great stay in Singapore We would book this place again when visiting with a group,698,en,0.9591,0,0.852,0.148,
60229,14377235,115120434,"21,11,16",11346117,Elena,We really enjoyed our stay here The neighbourhood is really interesting fantastic architecture and gives you the chance to see a bit of the city that you may never have gone to otherwise The house is spectacular  with cool interiors and everything you might need available The only  issue is that you can really hear everything that goes on downstairs and in the rest of the rooms Downstairs has a particularly strong echo  which would be ok if everybody tried to be respectful of other guests unfortunately you might not always be so lucky  people staying at the same time as us were incredibly noisy  shouting downstairs until 12 at night and slamming doors Nonetheless we had a great time and Fang Wei and his sister are really nice and helpful Would definitely recommend staying here but may be bring earplugs just in case,842,en,0.9591,0.02,0.802,0.178,
49410,24592588,629394852,"14,06,20",343188248,Hardjiono,My son is alone in Singapore and James himself welcomed my son when he first came to the apartment  James is very considerate  My son really loved living in his apartment  The location is strategic easy to find food and transportation to and from the apartment is very easy Very recommended place to stay when you are in Singapore Thanks James,354,en,0.9592,0.026,0.696,0.278,
53263,25998215,417097569,"26,02,19",51099746,Yoke,Yuans place is a very good place to start Very convenient  comfortable She is a great host She is planning to installa new micro oven The one  that i was there was not working This I think is a very good item to have for the guests Other then that I give this place Yuan a great 5 stars However do not pet the small dog stuffy She does not like it She does not like being pet on the head The big dog Joo  is very good,436,en,0.9592,0.04,0.758,0.202,
59383,21266790,466097190,"09,06,19",173940551,Adam,We found the location pretty ideal for a short visit to Singapore  Walking distance to much of the central city with the nearest metro station 10 mins walk away when needed  Had some trouble with getting into the building swipe access didnt work but the entrance has a security person who was very helpful and understanding of the fact we were Airbnb guests  The apartment did the job for us in the end but fair warning to future guests that the place is very small comparable to a university college bedroom  Realistically you have to open your suitcase on the bed otherwise youll be constantly jumping over it on the limited floor space  The option of two shower heads was great though and the place is pretty modern,736,en,0.9592,0.049,0.788,0.163,
33940,9866970,141018908,"01,04,17",51902123,Vindi Ledys,The crews were very friendly and helpful The lodge was neat clean and close to MRT and shopping centers Got new friends there Will be back because its worth it Thanks Sam and Joey,185,en,0.9593,0,0.573,0.427,
44337,9097877,112080910,"03,11,16",644909,Jonna And Mark,This was a wonderful apartment to use as our home base while we explored Singapore The home was modern clean and in a central location It had everything we needed to feel at home We had no trouble checking in after a very long day of travel Thanks Su and Win for a lovely stay,282,en,0.9593,0,0.719,0.281,
46108,2838555,21780425,"24,10,14",15791153,Ian,Great place for a short stay  Better alternative to staying in a hotel  Located in a part of Singapore that still has an old charm to it this place was a better alternative to staying in a hotel  Host Shirley was very pleasant and helpful  Ill most certainly be back the next time Im in Singapore,305,en,0.9593,0.038,0.66,0.302,
38217,19218794,163492640,"25,06,17",33979049,Mehmet,It was great staying in Mins house She was so friendly and helpful The room was well designed and we had everything we needed in the room If my friends visit Singapore I will definitely suggest this place for them,219,en,0.9594,0,0.639,0.361,
22063,10478373,101835329,"15,09,16",11332630,Natalie,The host was super nice and she tried her very best to make everyone happy and comfortable during the stay,108,en,0.9595,0,0.452,0.548,
38941,1302185,51848975,"24,10,15",25524827,Hon Sing,The overall experience has been great Checkin and out was a breeze Ruth has been very accommodative in checkinout timing The place is clean comfortable and worth the value Thank you Ruth for making my stay comfortable,226,en,0.9595,0,0.598,0.402,
39213,9532788,321674288,"11,09,18",68568472,Irfan,Great stay at Ongs Place Appartment is perfectly situated right next to Chinatown MRT The appartment was clean and well equipped  I particularly appreciated the extension cable and copious bedding and towels Would recommend,229,en,0.9595,0,0.593,0.407,
43807,16407773,122206244,"21,12,16",11714111,Justin,Win was a great host He was responsive and helpful The apartment was clean and comfortable The location could not be beat  there is a food center across the street and its 5 minutes walk to Raffles Place MRT and Marina Bay Sands I will stay here next time I come to SG,275,en,0.9595,0,0.71,0.29,
45405,18452331,305189497,"11,08,18",191577658,Etienne,Good room for some days The equipment could have been better There was no soap and a real wardrobe and hairdryer would have been great Location and communication with Justin and Anabelle were great I never saw Justin but Anabelle managed it all well and she is a very kind and helpful person,296,en,0.9595,0.024,0.668,0.308,
53450,16435779,174441381,"26,07,17",132918288,Tifana,May is very sweet and very informative She picked us up at the train station on the first night She also showed and took us to the nearest market and restaurant The room is located quite in the central and has stunning view since its in the 28th floor The room itself was clean and tidy I would like to come back there Thank you May our familys holiday wouldnt be perfect without your hospitality and your amazing room Cheers,441,en,0.9595,0.031,0.731,0.239,
57389,22577896,301920373,"05,08,18",55493817,Matt,A very thoughtfully decorated place with collectables and art pieces which give a good atmosphere and personality to the placeHost was comfortable to share the place with She provided privacy while being available to answer questions and give tips for how to find local places and transport  Although we were out most of the time and didnt use most facilities she did make the place fully available to us to shareIf you dont mind the use of a futon bed this place is highly recommended I felt the host was a warm person who was easy to stay with and easy to communicate with,589,en,0.9595,0,0.819,0.181,
57513,26144223,457855905,"25,05,19",115192002,Silvia,Darcys place is well located Close to the bustling Clarks Quay and just minutes away from the MRT making travelling within Singapore super easy He is very responsive to any questions we had There was an issue with the air conditioning unit before we arrived and he accommodated us at a different location for 1 night while it was being fixed Darcy arranged the transfer for us and made sure we were well taken care of We heard a lot of street traffic as we were staying on the second floor of the building All in all a very convenient location to allow us to explore all of Singapore,595,en,0.9595,0,0.827,0.173,
47273,16936558,135906776,"06,03,17",8447578,Vérane,I really recommend this apartment for family with 1 or 2 children Good location at river Valley 10 minutes walking to Orchard Mall and grocery store nearby the apartment is very well furnished clean spacious and comfy  good design I felt very good at the apartment Stephanie is very reactive and helpful,321,en,0.9596,0,0.69,0.31,
57243,25366424,440584770,"21,04,19",224601625,Irwin,Place is truly value for money Been smooth sailing pretty much Was happy booking 2 rooms for my large familyRooms are spacious luxurious Host is friendly and ensures we are comfortable Very appreciative that they were able to share their exotic fruits with us My kid was very happy with the toy that they gave her Much thanks for thatI wish to not write a positive review because by doing so the place might always be fully booked and I wont get the chance to stay here again but then they do deserve it Will surely come back here to stay again if not booked,581,en,0.9596,0.028,0.753,0.22,
25507,16370834,410925846,"11,02,19",112060798,Suri,Thanks Jerome  Jane my family enjoy their holiday in their house  Both of them r very kindly and warmth wonderful experience,129,en,0.9599,0,0.438,0.562,
49030,14078493,204403618,"18,10,17",64030712,Upasana,I had a really wonderful stay with my family My host April responded to all my queries immediately and provided really great support The only downfall is MRT is a little walking distance from the apartment around 10 minutes Apart from this issue everything else was really great It felt like my own apartment while we stayed there for an week,348,en,0.9599,0,0.754,0.246,
55274,17616042,159141758,"10,06,17",69721610,Jammy,Just got back from my trip to Singapore and Malaysia and have to say some few words to recommend this airbnb thanks Joanna 1 the host Joanna is very helpful at all time quickly respond to any question and even provide more information ie Good food sightseeing recommendation map with clear direction for us to go around the city2 we were really pampered by all the snacks prepared and ac turned on room upon our arrival3 location is awesome nearby the mrt station to get around,496,en,0.9599,0,0.796,0.204,
37231,13282424,124443188,"01,01,17",57424339,Mathilde,Trisha is a great host Even though she was away she regularly sent messages to make sure we didnt need anything and we were fine Her place is perfectly situated and quite cosy Thank you we had a great stay,211,en,0.96,0,0.638,0.362,
42296,13934542,102319093,"17,09,16",2374587,Gregorius,it was a nice property on beautiful area Zach and wife very helpful and politeand keep the privacy very well the place nicely design with a little courtyard in the middle clean and sleek room its a place i will recomend and come back again thank u Zach,259,en,0.96,0,0.669,0.331,
59295,4360811,309223303,"18,08,18",33045050,Michael,This is a budget hotel but its location couldnt be better It is right off the EastWest MRT Line and is also very close to a great street food court called Old Airport Road including a street food stall with a Michellin star The price is perfect for what you get The only issues I encountered was the bell on the door to get in when checking in for the first time didnt seem to work But that didnt matter because the checkin desk is right next to the front door so you can just yell to the clerk to get their attention Also it can get a bit loud at night sometimes If anyone is talking in the hallway the sound comes right in your room Other than that though great little budget hotel Definitely recommended,727,en,0.96,0.041,0.821,0.138,
21609,12839857,485491818,"11,07,19",9899270,Peir,Had a wonderful stay here Communication was super clear and check in was easy and fuss free Thanks Shu,105,en,0.9601,0,0.402,0.598,
29316,31664598,592854120,"14,01,20",83967481,Linda,Very comfortable bed Great air conditioning Brilliant Location Quiet yet minutes from MRT station which made it so easy to get to tourist attractions,152,en,0.9601,0,0.509,0.491,
29934,4541183,442214971,"23,04,19",166547997,Radu,Thanks for your hospitality Special thanks to Megan who was fantastic in accomodating our late arrival as well as Jarwin and Priscilla for their kind help,157,en,0.9601,0,0.483,0.517,
42513,10598600,617160035,"12,03,20",226617509,Matthew,It was a good and peaceful short stay The host Mi was hospitable along with her lovely family The location is fantastic to begin with The room was comfy and I had all the amenities I needed during my stay Had a pleasant experience Id recommend this place,261,en,0.9601,0,0.685,0.315,
46319,10299900,101888093,"15,09,16",28914443,Matt,We had a great time in Singapore staying at Cheezs apartment Cheezs communication was excellent throughout and made the stay very straightforward Although the apartment is fairly basic and not everyone will like the location it is great value and was ideal for us Wed definitely stay here again,307,en,0.9601,0.033,0.651,0.316,
49765,2129215,585037920,"31,12,19",110116860,Nina,Everything was exactly as we had hoped A very clean apartment with excellent amenities and super convenient location to the airport and the MRT railway Shirley was the ultimate host and thought of everything We traveled with our children including a toddler and Shirley made sure we had everything we would need We will be back for sure Thank you Shirley,361,en,0.9601,0,0.727,0.273,
50116,19337115,213425932,"21,11,17",130747385,Dimitris,Well located in a central high end area charming clean nicely designed appartment with private bathroom for the guests There is also a small balkony at the flat and a common building pool that we didint try we had a very good time and mila was ultra helpful with our arrival and departing procedures This was a nice intro ppoint to singapures urban lifestyle,367,en,0.9601,0,0.737,0.263,
50873,34431243,545283886,"12,10,19",5040583,Ivalene,Everything was very clean when I moved in even got new sheets and towel since my stay was longer term Checkin was very simple and Leo was always very responsive The place is minutes walk from MRT though Punggol is around a 30 mins ride from town Bathroom is shared but the other tenant is barely around Overall a very nice stay and the cat is so cute Thanks for hosting me,382,en,0.9601,0,0.774,0.226,
57526,5246432,60216594,"20,01,16",1855662,Rebecca,Ive stayed with Su and Win several times now and thats because they epitomize what Airbnb is all about  Its more than just a place to sleep  Its a way to meet locals make new friends  learn about local culture and share with like minded individuals  I was there for work and searching for hard cover books to style a library  Theyre harder to come by than you would think  They called stores for me recommended websites to check out and even collected books of their own and family members to donate  They go so far above and beyond Theyre fantastic people and wonderful hosts,596,en,0.9601,0.012,0.814,0.174,
57944,25307313,547403681,"15,10,19",262565121,Andy,I stayed in both ember then later in this garnet room due to availability They are consistently clean with garnet slightly bigger room space but one more level higher This place comes with absolute privacy and a pleasant dinning and pantry area Washing machine dryer and iron were free to use but the garnet room didnt comes with kettle but ember does MRT with 3 malls colocated is 15min walk and bus stop is 3min away 24hrs convenient store is just round the corner and famous old airport hawker center is at 10min walk Overall I am glad that I stayed in this place and definitely my 1st choice in future,619,en,0.9601,0,0.853,0.147,
44159,24526943,428839042,"26,03,19",43737218,Josh,Great place to stay Normally I avoid hostels but with the pod concept youre able to have your own space still The pods are well designed and feel very futuristic The gentlemen at the front desk were very friendly and helpful as well I recommend that you give this place a try,280,en,0.9603,0.024,0.676,0.3,
46955,17956150,160414331,"14,06,17",10939524,Xun,Its such an amazing place The condominium is so great that you cant use words or pic to describe And the hosts are extremely nice Belle and SS even offer me their wine and local food  fruits Its such a unforgettable experience Will definitely recommend to anyone who is look for a dream place in Singapore,317,en,0.9603,0,0.721,0.279,
55990,17416854,318944402,"05,09,18",37701369,Melanie,Benny is very responsive his place is nice and compact suitable for a group of 45 has 1 double  and two mattresses but there is just one washroom and that is a little conjusted but overall very economical if you are on a budget there are many food places around which are open even post 1am Benny is extremely considerate and allowed us to check in our bags while they got the place ready as we reached early morning he was very responsive at all times and I must say that he is a true gentleman keep it up benny,523,en,0.9603,0,0.821,0.179,
49648,19619644,473637757,"22,06,19",43213123,Pham,I have my son to stay at Elaine apartment for his short course in SG Elaine is very friendly she welcomed us when we arrived her home The room is big with very nice BIG window we really like this it is better than in picture Place is very centered just nearby Orchard road bus station easy to findI would recommend Elaines home to other guesses,359,en,0.9604,0,0.744,0.256,
26753,22319714,550609127,"19,10,19",101459588,Xylen,Great and lovely place The host is so nice helpful and fast response even when she is abroad the wall with the Polaroids is brilliant,136,en,0.9606,0,0.521,0.479,
33731,19009257,463228645,"03,06,19",25772755,Erin,We had a great stay at Harrys place Great value and the pool is amazing Exactly what you need after a day sightseeing Very easy to get around with MRT just 300m away Recommended,183,en,0.9606,0,0.591,0.409,
41053,5129422,89332781,"28,07,16",22438004,Wendy,It was a pleasant experience staying at this house Its near the MRT station and close to some local food outlets And thanks a lot to Kit and his friend Lip for fetching my friend from the airport  my friend said he really enjoyed the stay,246,en,0.9606,0,0.673,0.327,
47485,16966634,185905748,"23,08,17",145317592,Sylvia,Really love this safe place of Jerome and JaneThey are very friendly and hospitablecare about us and give us some tips to travel around SingaporeThey offer us a lovely bright room which is wellfurnishedThe traffic there is very convenientwhich you can take 5 min walk to the bus stationAll in allhighly recommanded,324,en,0.9606,0,0.719,0.281,
60185,14378115,113293085,"11,11,16",10499297,Timo,Really lovely place in the heart of Geylang Very clean and modern and the host was really fast to respond when we had a question Two thumbs up On our last day though we were woken up by a surprise visit of a full film crew who were shooting a TV drama in the living room Who would have thought that this Airbnb is also a film set This would have been totally fine if we would have received some prior warning a one liner text or email would have sufficed but this way we had to sneak around quietly when they were recording and didnt really have access to the kitchen as it was occupied by 20odd crew  actors I am sure this doesnt happen every day in this listing so we obviously still highly recommend it to other Airbnb guestsbut as a gentle suggestion please warn guests if it does transform into a film set again,834,en,0.9606,0.019,0.845,0.136,
38200,16502098,355640982,"05,12,18",60645365,Dion,Clean comfortable and great location  Kembangan MRT station is nearby and the bus stop near the house also has plenty of buses to the city centre I had a great stay and would definitely recommend Nargiss place,219,en,0.9607,0,0.615,0.385,
47839,6518372,50939248,"16,10,15",18803545,Thomas,We arrived late on a Sunday night and the flat was immaculate and the key was easy to find We had a week of business meetings and being able to relax at Su and Wins apartment was a relief The beds were very comfy and extra effort had been made to provide toiletries and bottled water which all helped provide a lovely welcome,330,en,0.9607,0,0.746,0.254,
50995,12703293,449121348,"06,05,19",26553053,Jose,My wife and I stayed in the colonial loft at 42 Petain Rd and enjoyed our stay Shu and Dolly were a great host and made sure check in and out went smoothly We werent in the room much since we were out exploring Singapore but from the time spent in the shophouse everything was clean and stylish The room is centralized and an easy walk to the MRT Overall we had a great time,384,en,0.9607,0,0.781,0.219,
37355,9802857,451474377,"12,05,19",72866490,Kristina,This place is stunning  photos dont do it justice Extremely spacious and everything is well thought out and comfortable Checkin is super easy and location is excellent Perfect for large groups or families,211,en,0.9608,0.056,0.5,0.444,
39541,5377342,532480891,"20,09,19",177242803,Adele,Lovely compact perfect apartment for BNB in fantastic location near MRT and Little IndiaHighly recommend as long as you are able to navigate 1 or 2 flights of 19 steep stairs depending which floor you are on Excellent security,231,en,0.9608,0,0.63,0.37,
55252,14020127,97289856,"26,08,16",6476252,Maretta,Elaine is a very responsive and kind host We had a couple of issues during our stay but Elaine was very quick to help us and solve the problems The condo has light cooking facilities electric hob and comfortable beds There are 3 bathrooms which is great There are plenty of restaurants and general stores within 5 minutes walk Kembangan MRT is also a 5 minute walk which makes getting around very easy and convenient Bedok mall is one stop away and you can find everything you need here,495,en,0.9608,0.057,0.72,0.223,
55551,33669171,485493759,"11,07,19",109240204,Kresta,Two thumbs upvalue for moneywalking distance from little indiacan buy drinking water right outside the buildingclean and comfyno noise pollutionthe staff Annie is also very friendlywalking distance to MRTeasy to hail a cab from locationspace is comfortablr enough for 3 peopleMost importantly the host Bella is super accomodating Of all the host I have encounteted she is the MOST friendly and you can tell she really cares about the satisfaction of her clients Thank you Bella,505,en,0.9608,0,0.772,0.228,
29520,18235755,347856012,"12,11,18",217718826,Phạm,Her place is so clean and neat beautiful and comfortble I am very impressed with her rooms decoration It brightens up the place and make me feel good,154,en,0.9609,0,0.531,0.469,
42497,9055103,169582761,"13,07,17",29140057,Shawn,Good location friendly and helpful staff They clean the toilet everyday and had been kept clean for the most part Pretty secure and the locker is big enough for luggage and big backpacks Close to the train station and theres tons of restaurants around it,261,en,0.9609,0,0.65,0.35,
46898,18471415,158925314,"09,06,17",11280444,Bintari&Vincent,The place is very nice Located in a very strategic area we could walk everywhere to visit nice places in Singapore The bedroom arrangement is very comfortable very clean Justin and his wife greeted us personally on the first day It was very nice to know the persons like them It is a very recommendable place,316,en,0.9609,0,0.706,0.294,
48697,4309836,23877419,"13,12,14",2295017,Dominique,Gregorys apartment was clean and the location was convenient with food and public transport just about 10mins walk away He was also very helpful and gettingreturning the keys was a breeze The apartment is now hello kitty themed but it was fine with me Bed was comfy and the available appliances were useful Thanks for the great stay,342,en,0.9609,0,0.728,0.272,
52068,11839854,93706886,"13,08,16",85221118,Nguyễn Đăng,Warmly welcome from YeeThe house neat and clean 5 mins to Farrer Park MRT and near by Mustafa 24 hours shopping centreThe room large and the share area quite  cleanI had problem with the door lock at 12 midnight Yee comes and helps me to open itRecommend you to stay here because of these reasons large room clean near MRT in the centre of the Singapore price acceptable kindly host,406,en,0.9609,0.034,0.687,0.279,
60318,35072431,535656662,"25,09,19",257099104,Sudipta,This is very budget place to stay for your time at Singapore The location is around max 10 minutes walking distance to Farrer Park MRT stations and also has two bus stands in between the place and MRT station meaning access to public transportation is quickFor food you can get access to a lot of Indian restaurants on your way to the MRT station and also near the Mustafa Centre 15minutes walking I also spotted many pubs nearby but I have not been inside any of themThe beds are really cozy and the blankets provided can give you good sleepAlthough the bathroom is shared you can access it readily 95 of the time mornings are busy This is  a self checkin place so you will have complete freedom to move outin anytimeThis is a very very good budget place to stay and near to the train and bus stationsYou can just go with it,855,en,0.961,0,0.896,0.104,
49995,24984672,420859992,"08,03,19",77201239,Albert,The location is great with quite a few good restaurant and a coffee shop nearby There are a good shopping mall and a supermarket at Tiong Bahru MRT station The flat is basic but clean and sufficient for my stay The helper Nympha was helpful and responded quickly My only suggestion is to add a cable for the smart TV so that guests may watch local TV stations,365,en,0.9611,0,0.749,0.251,
53750,4541183,210986890,"12,11,17",8624829,Beth,Heritage apartments are the perfect spot to stay and experience Singapore There are tons of restaurants and bars around including a gorgeous roof top bar on the top of the building Its also walking distance to the main business and financial areas The apt itself has everything you need for a very comfortable stay and the management staff were very responsive throughout my stay and even added personal touches during my stay Highly recommend,449,en,0.9611,0,0.766,0.234,
15634,26218347,403932662,"22,01,19",216810745,Nazmin,Great place great location great facilities great host highly recommended,80,en,0.9612,0,0.213,0.787,
24211,10598600,358948289,"16,12,18",12792585,Eric,Thanks Mi for being a great host Comfortable room everything as expected Her kids was well behaved and super adorable,121,en,0.9612,0,0.418,0.582,
29402,40935010,579159143,"20,12,19",32746589,Cedric,Great place in very convenient location Lucinda was an excellent and friendly host The apartment was kept clean and my room was comfortable Thank you,153,en,0.9612,0,0.494,0.506,
40535,23934649,534724527,"23,09,19",1723052,Leighton,More than anything What a great host Benny was fantastic communication very quick to reply to any of our needs or questions Apartment in a great location neat and tidy with everything there to make your short stay in Singapore a success,241,en,0.9612,0,0.667,0.333,
41156,7628360,307705311,"15,08,18",154426224,Jade,This was our 2nd stay at Bryans  modern condoBryan was friendly and contactable The unit was clean  comfortable well facilties and convenience to the cityThe view was pretty nice when walk around the boardwalkWe enjoy our stay here,247,en,0.9612,0,0.602,0.398,
35702,20950425,534726714,"23,09,19",167224061,Christina,Bellas place was sparking clean spacious enough for 5 the beds and even the sofa beds were very comfortable everything was just great It was really a great value for money Highly recommended,198,en,0.9614,0,0.58,0.42,
59250,17619960,622054666,"09,04,20",12993735,Kozen,Nice place airy and with lots of natural light Some of the fixtures arent in tiptop condition  the lampshade is wobbly water pressure isnt very strong the aircon leaks with extended use some of the blinds dont close or open easily and there is a little bit of water seepage during very heavy rains But I appreciated the washerdryer which were efficient and easy to use as well as the basic kitchen amenities one pan that works on the induction cooker knife cutlery and utensils enough for two Nice balcony too I didnt use the bath cos its outdoors and was a bit dirty especially as it collects a bit of water when it rains but others might like it The blinds around the bath dont work either,723,en,0.9614,0.049,0.771,0.179,
15129,15581193,407407906,"02,02,19",144551316,Putri Andira,Great cost and great space for 2 people room so clean and great thank you,77,en,0.9615,0,0.35,0.65,
24150,31326007,461630520,"01,06,19",31681106,Doug And Mandy,Great location but felt the space was small and was best suited to a couple Our kids enjoyed the pool which was a bonus,121,en,0.9615,0,0.533,0.467,
